'neuron', 'neuron', 'delay', 'correlation coefficient'
220, 394, 2, 0.8703882797784892
220, 225, -2, 0.8703882797784892
183, 207, 2, 0.8703882797784892
160, 183, -2, 0.8703882797784892
155, 242, 2, 0.8703882797784892
144, 183, -2, 0.8703882797784892
135, 225, -2, 0.8703882797784892
135, 220, -2, 0.8703882797784892
119, 257, -2, 0.8703882797784892
100, 243, -2, 0.8703882797784892
90, 249, -2, 0.8703882797784892
90, 133, -2, 0.8703882797784892
81, 225, -2, 0.8703882797784892
81, 220, -2, 0.8703882797784892
69, 249, -2, 0.8703882797784892
69, 133, -2, 0.8703882797784892
43, 243, -2, 0.8703882797784892
38, 139, -2, 0.8703882797784892
29, 257, 2, 0.8703882797784892
29, 216, 2, 0.8703882797784892
26, 155, -2, 0.8703882797784892
24, 38, 2, 0.8703882797784892
18, 29, -2, 0.8703882797784892
17, 225, -2, 0.8703882797784892
17, 220, -2, 0.8703882797784892
5, 207, -2, 0.8703882797784892
5, 160, -2, 0.8703882797784892
5, 39, -2, 0.8703882797784892
157, 173, 0, 0.87038827977848909
222, 249, 1, 0.87013956187663211
16, 273, 2, 0.86995023834169716
16, 264, 2, 0.86995023834169716
16, 237, 2, 0.86995023834169716
16, 194, 2, 0.86995023834169716
151, 378, 2, 0.86965655347867266
38, 184, -3, 0.86904818925348148
16, 158, -2, 0.86886124441189216
222, 225, 0, 0.8682431421244593
152, 220, 2, 0.8682431421244593
120, 249, -2, 0.8682431421244593
120, 133, -2, 0.8682431421244593
40, 376, 2, 0.8682431421244593
40, 121, 2, 0.8682431421244593
345, 378, -1, 0.86811473228243108
264, 323, -3, 0.86783339198157405
219, 317, 3, 0.86783339198157405
194, 323, -3, 0.86783339198157405
127, 264, 3, 0.86783339198157405
127, 194, 3, 0.86783339198157405
16, 264, 3, 0.86783339198157405
16, 194, 3, 0.86783339198157405
273, 323, -3, 0.86783339198157383
237, 323, -3, 0.86783339198157383
