'neuron', 'neuron', 'delay', 'correlation coefficient'
102, 151, -3, -0.78571428571428603
13, 37, 3, -0.7857142857142857
119, 332, 3, -0.7857142857142857
79, 106, -3, -0.7853510780469295
151, 298, -3, -0.78498706411733743
46, 61, 3, -0.78498706411733699
303, 396, 3, -0.78498706411733699
63, 91, 0, -0.78493134484311156
3, 95, -1, -0.78486226303079731
23, 350, 3, -0.78470602571793047
91, 154, -3, -0.78446454055273618
1, 223, -3, -0.78446454055273607
3, 321, 0, -0.78446454055273607
223, 226, 3, -0.78446454055273607
240, 245, 2, -0.78446454055273607
10, 313, 3, -0.78446454055273596
383, 392, -1, -0.78407020213201883
154, 356, 0, -0.78371754986700615
154, 396, 0, -0.78371754986700615
94, 386, 1, -0.78334945180064031
80, 113, -1, -0.7833494518006402
95, 135, 3, -0.7833494518006402
95, 155, 3, -0.7833494518006402
95, 237, 3, -0.7833494518006402
133, 154, 1, -0.7833494518006402
154, 162, -1, -0.7833494518006402
154, 188, -1, -0.7833494518006402
19, 80, 1, -0.78210295494875692
135, 387, -1, -0.7820927208747448
155, 387, -1, -0.7820927208747448
237, 387, -1, -0.7820927208747448
29, 91, -1, -0.78156469565479725
114, 240, -2, -0.78149917790850798
154, 338, 0, -0.78086880944303028
34, 45, 0, -0.78072005835882641
38, 61, 0, -0.78072005835882641
45, 65, 0, -0.78072005835882641
45, 88, 0, -0.78072005835882641
45, 97, 0, -0.78072005835882641
45, 198, 0, -0.78072005835882641
113, 127, 0, -0.78072005835882641
23, 91, 2, -0.7806385792622087
111, 396, 0, -0.78063491014952857
157, 370, 1, -0.78052700560972776
90, 319, -1, -0.77984359224705713
45, 135, 2, -0.77922116805340635
45, 155, 2, -0.77922116805340635
45, 237, 2, -0.77922116805340635
18, 396, 1, -0.77919372247397967
34, 183, 1, -0.77919372247397967
65, 183, 1, -0.77919372247397967
83, 356, 1, -0.77919372247397967
85, 183, 1, -0.77919372247397967
88, 183, 1, -0.77919372247397967
89, 396, 1, -0.77919372247397967
97, 183, 1, -0.77919372247397967
183, 198, -1, -0.77919372247397967
10, 136, -1, -0.77919372247397956
186, 356, 1, -0.77919372247397956
241, 315, -3, -0.77849894416152332
166, 335, -3, -0.7784989441615231
260, 338, 3, -0.77849894416152299
81, 335, -3, -0.77849894416152288
115, 348, 3, -0.77849894416152288
163, 335, -3, -0.77849894416152288
205, 373, 3, -0.77849894416152288
29, 138, -2, -0.77803606242321677
240, 338, 2, -0.77798296100263575
80, 168, -1, -0.77796989283017737
18, 242, -2, -0.77777777777777779
22, 85, -2, -0.77777777777777779
38, 303, -2, -0.77777777777777779
64, 242, -2, -0.77777777777777779
85, 154, 2, -0.77777777777777779
89, 242, -2, -0.77777777777777779
107, 140, 2, -0.77777777777777779
109, 352, -2, -0.77777777777777779
119, 242, -2, -0.77777777777777779
133, 303, -2, -0.77777777777777779
162, 303, -2, -0.77777777777777779
188, 303, -2, -0.77777777777777779
15, 52, 1, -0.77759318592095283
167, 225, 1, -0.77743328699205461
1, 93, -1, -0.7774332869920545
3, 171, -1, -0.7774332869920545
41, 85, 0, -0.77742884201424145
74, 85, 0, -0.77742884201424145
85, 128, 0, -0.77742884201424145
1, 196, 1, -0.77712066227056686
80, 203, 0, -0.7768985960673559
77, 229, 2, -0.77650079854585208
90, 398, -2, -0.77650079854585208
151, 176, 3, -0.77597057019872617
26, 45, -3, -0.77588017744445803
45, 166, 3, -0.77588017744445803
45, 242, 3, -0.77588017744445803
235, 315, -3, -0.77586442241257714
127, 168, 0, -0.77546262442441061
34, 240, 0, -0.77532984183272846
65, 240, 0, -0.77532984183272846
88, 240, 0, -0.77532984183272846
97, 240, 0, -0.77532984183272846
198, 240, 0, -0.77532984183272846
9, 367, -3, -0.77521709118255289
31, 389, 3, -0.77521709118255278
190, 209, 2, -0.77513327939884047
38, 186, 0, -0.77499999999999991
45, 46, 1, -0.77499217433196799
12, 303, 2, -0.7745966692414834
21, 373, 2, -0.7745966692414834
25, 34, -2, -0.7745966692414834
25, 38, -2, -0.7745966692414834
25, 65, -2, -0.7745966692414834
25, 88, -2, -0.7745966692414834
25, 97, -2, -0.7745966692414834
25, 198, -2, -0.7745966692414834
34, 111, 2, -0.7745966692414834
38, 102, 2, -0.7745966692414834
38, 111, 2, -0.7745966692414834
65, 111, 2, -0.7745966692414834
88, 111, 2, -0.7745966692414834
93, 102, -2, -0.7745966692414834
97, 111, 2, -0.7745966692414834
102, 319, 2, -0.7745966692414834
111, 198, -2, -0.7745966692414834
111, 319, 2, -0.7745966692414834
125, 373, 2, -0.7745966692414834
135, 186, 2, -0.7745966692414834
135, 240, 2, -0.7745966692414834
135, 303, 2, -0.7745966692414834
138, 164, -3, -0.7745966692414834
155, 186, 2, -0.7745966692414834
155, 240, 2, -0.7745966692414834
155, 303, 2, -0.7745966692414834
186, 237, -2, -0.7745966692414834
187, 373, 2, -0.7745966692414834
234, 373, 2, -0.7745966692414834
237, 240, 2, -0.7745966692414834
237, 303, 2, -0.7745966692414834
12, 391, -3, -0.77459666924148318
60, 362, 2, -0.77388242596442891
13, 107, -2, -0.7738041370206814
214, 373, 1, -0.7736816108367004
224, 373, 1, -0.7736816108367004
27, 37, -1, -0.77368161083670017
40, 399, 3, -0.77344313670384701
61, 135, -3, -0.7734431367038469
61, 155, -3, -0.7734431367038469
61, 237, -3, -0.7734431367038469
93, 99, 3, -0.77317262251060759
135, 362, -3, -0.77302068252392575
155, 362, -3, -0.77302068252392575
237, 362, -3, -0.77302068252392575
225, 348, -3, -0.77302068252392564
85, 387, -2, -0.77300494611417236
242, 387, -2, -0.77300494611417236
337, 387, -2, -0.77300494611417236
215, 386, 1, -0.77239946267087933
167, 312, 3, -0.7718927553490097
238, 379, 3, -0.7718927553490097
61, 220, 0, -0.7715167498104597
91, 214, 0, -0.7715167498104597
91, 224, 0, -0.7715167498104597
1, 45, 0, -0.77151674981045948
1, 373, 0, -0.77151674981045948
3, 45, 0, -0.77151674981045948
15, 38, -1, -0.77151674981045948
16, 186, -1, -0.77151674981045948
38, 218, -1, -0.77151674981045948
